14
137	221	157	0	0	1	6.75519
81	236	169	0	0	2	7.52193
190	198	188	1	1	0	7.60438
82	179	160	2	0	0	7.7226
44	179	165	0	2	0	7.79311
1	238	174	1	0	1	7.83979
112	237	184	0	2	0	7.96214
240	208	208	0	0	2	8.04979
262	234	191	1	0	1	7.98916
173	203	216	1	1	0	8.18237
256	214	119	0	1	1	5.91392
110	187	133	1	1	0	5.87
196	220	131	0	1	1	5.94547
9	228	136	2	0	0	5.98522

nv	9	9	9

Vehicles departing from depots at the previous stage:
256	214	119	0	1	1	5.91392
110	187	133	1	1	0	5.87
196	220	131	0	1	1	5.94547
9	228	136	2	0	0	5.98522
