13
126	210	156	0	2	0	7.65735
149	261	153	0	1	0	7.23082
28	264	164	1	0	1	7.91397
124	217	216	0	0	1	7.78
171	231	223	0	1	1	8.73854
4	235	224	1	1	0	7.92355
173	235	228	2	0	0	8.92422
175	220	102	0	1	1	5.41845
19	224	109	1	1	0	5.38
74	226	111	0	1	1	5.67634
145	220	109	2	0	0	5.9171
176	219	109	0	0	2	5.45
17	218	113	1	0	1	5.56

nv	8	8	8

Vehicles departing from depots at the previous stage:
175	220	102	0	1	1	5.41845
19	224	109	1	1	0	5.38
74	226	111	0	1	1	5.67634
145	220	109	2	0	0	5.9171
176	219	109	0	0	2	5.45
17	218	113	1	0	1	5.56
