18
197	259	157	0	2	0	7.73071
34	266	159	0	1	1	7.88059
124	217	216	1	0	1	7.94022
171	231	223	0	1	1	8.15337
4	235	224	1	1	0	8.07935
202	223	225	0	1	1	8.56275
227	238	225	1	0	1	8.82207
18	223	226	2	0	0	8.83928
115	220	225	1	1	0	8.21465
173	235	228	2	0	0	7.95772
90	220	227	0	0	2	8.60102
217	262	199	0	2	0	8.4879
175	220	102	0	1	1	5.67988
19	224	109	1	1	0	5.50274
246	225	110	0	0	2	5.81089
145	220	109	2	0	0	5.98796
224	224	113	0	1	1	5.46
17	218	113	1	0	1	5.82833

nv	12	12	12

Vehicles departing from depots at the previous stage:
175	220	102	0	1	1	5.67988
19	224	109	1	1	0	5.50274
246	225	110	0	0	2	5.81089
145	220	109	2	0	0	5.98796
224	224	113	0	1	1	5.46
17	218	113	1	0	1	5.82833
