15
269	198	186	1	1	0	7.16721
113	220	164	1	0	0	6.74952
67	163	182	0	0	2	7.19446
115	226	169	1	0	0	6.84401
43	159	184	0	1	1	7.31208
166	228	169	0	2	0	7.85735
45	156	186	1	1	0	7.92689
228	179	133	1	1	0	5.25846
27	176	132	0	2	0	5.84687
177	174	130	1	0	1	5.14
183	203	134	1	1	0	5.85109
160	203	138	1	0	1	5.84725
142	200	137	0	0	2	5.6
13	228	126	1	0	0	5.72
164	173	156	0	0	2	5.77766

nv	9	9	9

Vehicles departing from depots at the previous stage:
228	179	133	1	1	0	5.25846
27	176	132	0	2	0	5.84687
177	174	130	1	0	1	5.14
183	203	134	1	1	0	5.85109
160	203	138	1	0	1	5.84725
142	200	137	0	0	2	5.6
13	228	126	1	0	0	5.72
164	173	156	0	0	2	5.77766
