18
100	80	66	0	2	0	2.20735
109	119	8	0	0	2	2.22
87	87	65	2	0	0	2.22013
160	124	14	2	0	0	2.29887
254	83	69	0	1	1	2.36563
64	87	68	0	0	2	2.23853
115	78	73	2	0	0	2.33
232	140	24	0	2	0	2.53499
249	142	27	0	0	2	2.32926
266	143	25	1	0	1	2.49987
22	143	31	0	2	0	2.47799
272	146	26	0	0	2	2.3904
51	147	28	1	1	0	2.52205
242	146	31	0	2	0	2.52562
216	149	30	2	0	0	2.43674
133	124	71	0	0	2	2.49865
57	127	72	2	0	0	2.56338
170	150	56	0	2	0	2.74801

nv	12	12	12

Vehicles departing from depots at the previous stage:
