13
122	174	127	1	0	1	5.97735
95	168	146	1	0	1	5.67
14	190	74	0	1	0	3.96378
2	138	107	0	1	1	4.81737
177	197	78	0	2	0	4.81495
4	157	101	0	1	0	4.77013
23	195	81	1	1	0	4.85667
34	150	104	1	0	1	4.78551
19	140	108	0	0	2	4.86667
146	134	113	1	1	0	4.91657
86	163	104	1	1	0	5.05536
132	230	57	1	0	1	5.01081
182	173	101	1	0	1	4.9981

nv	8	8	8

Vehicles departing from depots at the previous stage:
14	190	74	0	1	0	3.96378
2	138	107	0	1	1	4.81737
177	197	78	0	2	0	4.81495
4	157	101	0	1	0	4.77013
23	195	81	1	1	0	4.85667
34	150	104	1	0	1	4.78551
19	140	108	0	0	2	4.86667
146	134	113	1	1	0	4.91657
86	163	104	1	1	0	5.05536
132	230	57	1	0	1	5.01081
182	173	101	1	0	1	4.9981
